/home/kutti/KLTN/Graphs/wild_benign/labandict_memdump_1604_heapdump_graph.dot,659200,971991,1.47450091,0.193583131,608131,142960,6.9405,35,143123,0.053354929,4.72E-06,0
/home/kutti/KLTN/Graphs/wild_benign/bridebook_memdump_2104_heapdump_graph.dot,68504,98852,1.443010627,0.21597279,62063,15934,10.9105,45,16053,0.040727746,6.54E-05,0
/home/kutti/KLTN/Graphs/wild_benign/slitherlink_memdump_2204_heapdump_graph.dot,84808,99319,1.171104141,0.281188095,78784,27967,7.7945,34,28040,0.021676603,1.16E-05,0
/home/kutti/KLTN/Graphs/wild_benign/softword_memdump_2104_heapdump_graph.dot,166237,198734,1.195485963,0.290952074,152984,55436,9.2285,33,55649,0.046942946,1.27E-05,0
/home/kutti/KLTN/Graphs/wild_benign/sushifever_memdump_2004_heapdump_graph.dot,222326,167827,0.754868976,0.571282711,213926,133419,9.111,41,133559,0.020279751,3.59E-06,0
/home/kutti/KLTN/Graphs/wild_benign/hexa_memdump_2204_heapdump_graph.dot,255018,306558,1.202103381,0.306888141,230034,85832,7.9115,37,87785,0.039570533,7.64E-06,0
/home/kutti/KLTN/Graphs/wild_benign/mywed_memdump_2204_heapdump_graph.dot,447462,650957,1.454776048,0.277847057,400548,133390,7.3695,45,133986,0.034548258,5.70E-06,0
/home/kutti/KLTN/Graphs/wild_benign/potterquiz_memdump_1804_heapdump_graph.dot,76932,113903,1.480567254,0.251429834,66569,20196,9.928,97,20273,0.046327788,5.82E-05,0
/home/kutti/KLTN/Graphs/wild_benign/geocal_memdump_2104_heapdump_graph.dot,219605,368139,1.676368935,0.210660049,184109,48707,7.155,36,48813,0.052548568,1.57E-05,0
/home/kutti/KLTN/Graphs/wild_benign/colortest_memdump_2204_heapdump_graph.dot,123257,175568,1.424405916,0.261121072,108473,33449,8.5305,37,33608,0.03808532,2.90E-05,0
/home/kutti/KLTN/Graphs/wild_benign/tilecat_memdump_1904_heapdump_graph.dot,373047,298896,0.8012288,0.537484553,351708,210981,9.4025,39,211113,0.025645509,2.52E-06,0
/home/kutti/KLTN/Graphs/wild_benign/onlinequiz_memdump_2204_heapdump_graph.dot,996660,1132434,1.136229005,0.357997712,888550,381041,7.857,74,382376,0.034842254,1.85E-06,0
/home/kutti/KLTN/Graphs/wild_benign/spotdif_memdump_1804_heapdump_graph.dot,256371,336583,1.312874701,0.285718744,240175,78790,10.693,48,79041,0.032281377,1.09E-05,0
/home/kutti/KLTN/Graphs/wild_benign/hotelstr_memdump_1804_heapdump_graph.dot,88717,117497,1.324402313,0.277500366,80206,26550,8.9555,34,26660,0.036107335,3.77E-05,0
/home/kutti/KLTN/Graphs/wild_benign/thuchi_memdump_1804_heapdump_graph.dot,277475,427070,1.539129651,0.212152446,241933,63670,8.246,46,64948,0.04360113,1.32E-05,0
/home/kutti/KLTN/Graphs/wild_benign/lacviet_memdump_0804_heapdump_graph.dot,136902,201399,1.4711180260332208,0.29355305254853836,100440,42291,730.8405,3926,42473,0.028839335472033784,0.0019724719544953412
/home/kutti/KLTN/Graphs/wild_benign/decision_memdump_1504_heapdump_graph.dot,420555,513998,1.2221897254818037,0.32956688185849653,391871,151220,7.8545,38,151442,0.027789894852952142,5.351982449749247e-06
